match_id,home_team,away_team,player,location,shot_statsbomb_xg,shot_outcome,shot_end_location,shot_technique,shot_type,minute,team,x,y,shot_end_location_y,shot_end_location_z,Match
7585,Colombia,England,Ashley Young,"[115.0, 18.0]",0.009816105,Saved,"[120.0, 42.2, 2.0]",Normal,Free Kick,5,England,115.0,18.0,42.2,2.0,Colombia vs England
7585,Colombia,England,Raheem Sterling,"[112.0, 54.0]",0.03820353,Blocked,"[113.0, 53.0]",Normal,Open Play,7,England,112.0,54.0,53.0,,Colombia vs England
7585,Colombia,England,Raheem Sterling,"[98.0, 37.0]",0.045127578,Blocked,"[105.0, 37.0]",Normal,Open Play,12,England,98.0,37.0,37.0,,Colombia vs England
7585,Colombia,England,Harry Kane,"[119.0, 36.0]",0.6250739,Off T,"[120.0, 40.5, 3.1]",Normal,Open Play,15,England,119.0,36.0,40.5,3.1,Colombia vs England
7585,Colombia,England,Juan Guillermo Cuadrado Bello,"[97.0, 56.0]",0.021760419,Blocked,"[100.0, 54.0]",Normal,Open Play,21,Colombia,97.0,56.0,54.0,,Colombia vs England
7585,Colombia,England,Johan Andrés Mojica Palacio,"[90.0, 18.0]",0.0061799968,Off T,"[120.0, 49.3, 7.2]",Normal,Open Play,21,Colombia,90.0,18.0,49.3,7.2,Colombia vs England
7585,Colombia,England,Raheem Sterling,"[101.0, 46.0]",0.06310501,Blocked,"[103.0, 43.0]",Normal,Open Play,30,England,101.0,46.0,43.0,,Colombia vs England
7585,Colombia,England,Juan Fernando Quintero Paniagua,"[92.0, 49.0]",0.02860382,Off T,"[120.0, 48.7, 0.2]",Normal,Open Play,32,Colombia,92.0,49.0,48.7,0.2,Colombia vs England
7585,Colombia,England,Kieran Trippier,"[99.0, 31.0]",0.0893018,Off T,"[120.0, 35.2, 1.5]",Normal,Free Kick,41,England,99.0,31.0,35.2,1.5,Colombia vs England
7585,Colombia,England,Harry Kane,"[94.0, 59.0]",0.008124489,Off T,"[120.0, 34.2, 0.2]",Normal,Open Play,44,England,94.0,59.0,34.2,0.2,Colombia vs England
7585,Colombia,England,Juan Fernando Quintero Paniagua,"[97.0, 52.0]",0.030466357,Saved,"[119.0, 39.3, 0.5]",Normal,Open Play,46,Colombia,97.0,52.0,39.3,0.5,Colombia vs England
7585,Colombia,England,Jesse Lingard,"[108.0, 50.0]",0.06307399,Off T,"[120.0, 44.6, 6.3]",Volley,Open Play,46,England,108.0,50.0,44.6,6.3,Colombia vs England
7585,Colombia,England,Harry Kane,"[108.0, 40.0]",0.7835,Goal,"[119.0, 40.3, 1.6]",Normal,Penalty,56,England,108.0,40.0,40.3,1.6,Colombia vs England
7585,Colombia,England,Juan Fernando Quintero Paniagua,"[78.0, 41.0]",0.0063226367,Blocked,"[103.0, 41.0]",Normal,Open Play,58,Colombia,78.0,41.0,41.0,,Colombia vs England
7585,Colombia,England,Bamidele Alli,"[117.0, 32.0]",0.10895206,Off T,"[120.0, 38.0, 3.6]",Normal,Open Play,62,England,117.0,32.0,38.0,3.6,Colombia vs England
7585,Colombia,England,Harry Maguire,"[108.0, 45.0]",0.059315044,Off T,"[119.0, 39.9, 3.3]",Normal,Open Play,72,England,108.0,45.0,39.9,3.3,Colombia vs England
7585,Colombia,England,Juan Guillermo Cuadrado Bello,"[108.0, 52.0]",0.079690136,Off T,"[120.0, 45.2, 3.3]",Normal,Open Play,80,Colombia,108.0,52.0,45.2,3.3,Colombia vs England
7585,Colombia,England,Harry Maguire,"[115.0, 31.0]",0.089014076,Off T,"[119.0, 44.8, 3.5]",Normal,Open Play,83,England,115.0,31.0,44.8,3.5,Colombia vs England
7585,Colombia,England,Davinson Sánchez Mina,"[110.0, 46.0]",0.12324874,Wayward,"[111.0, 30.0]",Normal,Open Play,84,Colombia,110.0,46.0,30.0,,Colombia vs England
7585,Colombia,England,Radamel Falcao García Zárate,"[114.0, 45.0]",0.09918101,Off T,"[120.0, 45.8, 5.3]",Normal,Open Play,85,Colombia,114.0,45.0,45.8,5.3,Colombia vs England
7585,Colombia,England,Radamel Falcao García Zárate,"[94.0, 47.0]",0.02089629,Saved,"[118.0, 38.7, 0.2]",Normal,Open Play,86,Colombia,94.0,47.0,38.7,0.2,Colombia vs England
7585,Colombia,England,Andrés Mateus Uribe Villa,"[82.0, 41.0]",0.00644605,Saved,"[118.0, 44.0, 2.3]",Normal,Open Play,91,Colombia,82.0,41.0,44.0,2.3,Colombia vs England
7585,Colombia,England,Yerry Fernando Mina González,"[114.0, 41.0]",0.1694467,Goal,"[120.0, 36.6, 1.9]",Normal,Open Play,92,Colombia,114.0,41.0,36.6,1.9,Colombia vs England
7585,Colombia,England,Carlos Arturo Bacca Ahumada,"[109.0, 42.0]",0.06629666,Blocked,"[110.0, 44.0]",Normal,Open Play,100,Colombia,109.0,42.0,44.0,,Colombia vs England
7585,Colombia,England,Davinson Sánchez Mina,"[109.0, 42.0]",0.0617387,Off T,"[120.0, 33.5, 2.4]",Normal,Open Play,101,Colombia,109.0,42.0,33.5,2.4,Colombia vs England
7585,Colombia,England,Radamel Falcao García Zárate,"[108.0, 39.0]",0.1108727,Off T,"[120.0, 34.6, 1.2]",Normal,Open Play,103,Colombia,108.0,39.0,34.6,1.2,Colombia vs England
7585,Colombia,England,Jesse Lingard,"[98.0, 45.0]",0.04739213,Blocked,"[99.0, 46.0]",Volley,Open Play,105,England,98.0,45.0,46.0,,Colombia vs England
7585,Colombia,England,Jamie Vardy,"[112.0, 56.0]",0.013426386,Blocked,"[114.0, 55.0]",Normal,Open Play,107,England,112.0,56.0,55.0,,Colombia vs England
7585,Colombia,England,Danny Rose,"[113.0, 25.0]",0.01549221,Off T,"[119.0, 45.0, 0.1]",Normal,Open Play,111,England,113.0,25.0,45.0,0.1,Colombia vs England
7585,Colombia,England,Eric Dier,"[112.0, 44.0]",0.11420015,Off T,"[120.0, 40.5, 3.5]",Normal,Open Play,114,England,112.0,44.0,40.5,3.5,Colombia vs England
7585,Colombia,England,Harry Maguire,"[111.0, 45.0]",0.07117139,Wayward,"[112.0, 36.0]",Normal,Open Play,118,England,111.0,45.0,36.0,,Colombia vs England
7585,Colombia,England,Radamel Falcao García Zárate,"[109.0, 41.0]",0.7835,Goal,"[120.0, 39.7, 1.5]",Normal,Penalty,120,Colombia,109.0,41.0,39.7,1.5,Colombia vs England
7585,Colombia,England,Harry Kane,"[109.0, 41.0]",0.7835,Goal,"[120.0, 36.2, 0.5]",Normal,Penalty,121,England,109.0,41.0,36.2,0.5,Colombia vs England
7585,Colombia,England,Juan Guillermo Cuadrado Bello,"[109.0, 41.0]",0.7835,Goal,"[120.0, 37.0, 2.0]",Normal,Penalty,121,Colombia,109.0,41.0,37.0,2.0,Colombia vs England
7585,Colombia,England,Marcus Rashford,"[109.0, 41.0]",0.7835,Goal,"[120.0, 36.2, 0.5]",Normal,Penalty,122,England,109.0,41.0,36.2,0.5,Colombia vs England
7585,Colombia,England,Luis Fernando Muriel Fruto,"[109.0, 41.0]",0.7835,Goal,"[120.0, 42.0, 0.2]",Normal,Penalty,123,Colombia,109.0,41.0,42.0,0.2,Colombia vs England
7585,Colombia,England,Jordan Brian Henderson,"[109.0, 41.0]",0.7835,Saved,"[120.0, 43.8, 0.5]",Normal,Penalty,123,England,109.0,41.0,43.8,0.5,Colombia vs England
7585,Colombia,England,Andrés Mateus Uribe Villa,"[109.0, 41.0]",0.7835,Post,"[120.0, 43.4, 2.7]",Normal,Penalty,124,Colombia,109.0,41.0,43.4,2.7,Colombia vs England
7585,Colombia,England,Kieran Trippier,"[109.0, 41.0]",0.7835,Goal,"[119.0, 37.0, 1.9]",Normal,Penalty,125,England,109.0,41.0,37.0,1.9,Colombia vs England
7585,Colombia,England,Carlos Arturo Bacca Ahumada,"[109.0, 41.0]",0.7835,Saved,"[120.0, 38.9, 1.3]",Normal,Penalty,126,Colombia,109.0,41.0,38.9,1.3,Colombia vs England
7585,Colombia,England,Eric Dier,"[109.0, 41.0]",0.7835,Goal,"[120.0, 36.4, 0.4]",Normal,Penalty,127,England,109.0,41.0,36.4,0.4,Colombia vs England
7570,England,Belgium,Youri Tielemans,"[93.0, 52.0]",0.022962598,Saved,"[119.0, 40.9, 2.3]",Normal,Open Play,5,Belgium,93.0,52.0,40.9,2.3,England vs Belgium
7570,England,Belgium,Michy Batshuayi Tunga,"[117.0, 40.0]",0.25720772,Blocked,"[120.0, 43.0]",Normal,Open Play,9,Belgium,117.0,40.0,43.0,,England vs Belgium
7570,England,Belgium,Marcus Rashford,"[91.0, 20.0]",0.006949785,Blocked,"[97.0, 24.0]",Normal,Open Play,11,England,91.0,20.0,24.0,,England vs Belgium
7570,England,Belgium,Jamie Vardy,"[112.0, 42.0]",0.17350295,Off T,"[120.0, 33.5, 0.2]",Normal,Open Play,13,England,112.0,42.0,33.5,0.2,England vs Belgium
7570,England,Belgium,Michy Batshuayi Tunga,"[109.0, 55.0]",0.037858445,Blocked,"[111.0, 52.0]",Normal,Open Play,26,Belgium,109.0,55.0,52.0,,England vs Belgium
7570,England,Belgium,Marouane Fellaini-Bakkioui,"[107.0, 33.0]",0.068467006,Blocked,"[119.0, 39.0]",Normal,Open Play,26,Belgium,107.0,33.0,39.0,,England vs Belgium
7570,England,Belgium,Youri Tielemans,"[91.0, 49.0]",0.019955475,Blocked,"[105.0, 47.0]",Normal,Open Play,26,Belgium,91.0,49.0,47.0,,England vs Belgium
7570,England,Belgium,Ruben Loftus-Cheek,"[113.0, 40.0]",0.08550697,Off T,"[119.0, 34.8, 1.3]",Normal,Open Play,33,England,113.0,40.0,34.8,1.3,England vs Belgium
7570,England,Belgium,Adnan Januzaj,"[90.0, 41.0]",0.024078226,Blocked,"[94.0, 43.0]",Normal,Open Play,34,Belgium,90.0,41.0,43.0,,England vs Belgium
7570,England,Belgium,Anga Dedryck Boyata,"[111.0, 43.0]",0.10147972,Wayward,"[107.0, 15.0]",Diving Header,Open Play,35,Belgium,111.0,43.0,15.0,,England vs Belgium
7570,England,Belgium,Jamie Vardy,"[109.0, 35.0]",0.07114903,Wayward,"[105.0, 21.0]",Normal,Open Play,35,England,109.0,35.0,21.0,,England vs Belgium
7570,England,Belgium,Thorgan Hazard,"[99.0, 34.0]",0.054440886,Off T,"[120.0, 45.4, 5.7]",Normal,Open Play,37,Belgium,99.0,34.0,45.4,5.7,England vs Belgium
7570,England,Belgium,Thorgan Hazard,"[108.0, 27.0]",0.0480227,Wayward,"[120.0, 77.0]",Volley,Open Play,39,Belgium,108.0,27.0,77.0,,England vs Belgium
7570,England,Belgium,Marcus Rashford,"[107.0, 27.0]",0.07081192,Off T,"[120.0, 46.7, 0.5]",Normal,Open Play,47,England,107.0,27.0,46.7,0.5,England vs Belgium
7570,England,Belgium,Adnan Januzaj,"[105.0, 53.0]",0.07781259,Goal,"[119.0, 36.6, 2.2]",Normal,Open Play,50,Belgium,105.0,53.0,36.6,2.2,England vs Belgium
7570,England,Belgium,Trent Alexander-Arnold,"[93.0, 42.0]",0.06266041,Blocked,"[103.0, 43.0]",Normal,Free Kick,53,England,93.0,42.0,43.0,,England vs Belgium
7570,England,Belgium,Adnan Januzaj,"[107.0, 54.0]",0.06467166,Blocked,"[109.0, 54.0]",Normal,Open Play,54,Belgium,107.0,54.0,54.0,,England vs Belgium
7570,England,Belgium,Marcus Rashford,"[104.0, 33.0]",0.46036732,Saved,"[108.0, 44.0, 0.9]",Normal,Open Play,65,England,104.0,33.0,44.0,0.9,England vs Belgium
7570,England,Belgium,Fabian Delph,"[86.0, 50.0]",0.0065541323,Off T,"[120.0, 33.9, 2.9]",Normal,Open Play,66,England,86.0,50.0,33.9,2.9,England vs Belgium
7570,England,Belgium,Fabian Delph,"[99.0, 33.0]",0.055591382,Blocked,"[109.0, 38.0]",Half Volley,Open Play,69,England,99.0,33.0,38.0,,England vs Belgium
7570,England,Belgium,Marcus Rashford,"[92.0, 55.0]",0.01720768,Off T,"[120.0, 42.8, 3.5]",Normal,Free Kick,80,England,92.0,55.0,42.8,3.5,England vs Belgium
7570,England,Belgium,Daniel Nii Tackie Mensah Welbeck,"[106.0, 31.0]",0.07303211,Blocked,"[114.0, 41.0]",Normal,Open Play,82,England,106.0,31.0,41.0,,England vs Belgium
7570,England,Belgium,Daniel Nii Tackie Mensah Welbeck,"[116.0, 30.0]",0.11735268,Off T,"[120.0, 33.5, 2.7]",Normal,Open Play,86,England,116.0,30.0,33.5,2.7,England vs Belgium
7570,England,Belgium,Dries Mertens,"[99.0, 49.0]",0.05145745,Saved,"[119.0, 37.4, 0.9]",Normal,Open Play,88,Belgium,99.0,49.0,37.4,0.9,England vs Belgium
7570,England,Belgium,Thorgan Hazard,"[110.0, 26.0]",0.049130097,Blocked,"[115.0, 33.0]",Normal,Open Play,88,Belgium,110.0,26.0,33.0,,England vs Belgium
7570,England,Belgium,Marouane Fellaini-Bakkioui,"[113.0, 29.0]",0.08778975,Off T,"[119.0, 35.4, 2.2]",Normal,Open Play,91,Belgium,113.0,29.0,35.4,2.2,England vs Belgium
7586,Sweden,Switzerland,Xherdan Shaqiri,"[89.0, 60.0]",0.0066578025,Off T,"[120.0, 45.2, 2.1]",Normal,Open Play,0,Switzerland,89.0,60.0,45.2,2.1,Sweden vs Switzerland
7586,Sweden,Switzerland,Steven Zuber,"[103.0, 22.0]",0.018274585,Saved,"[118.0, 39.7, 0.3]",Normal,Open Play,6,Switzerland,103.0,22.0,39.7,0.3,Sweden vs Switzerland
7586,Sweden,Switzerland,Marcus Berg,"[108.0, 56.0]",0.053133797,Off T,"[120.0, 46.3, 4.0]",Half Volley,Open Play,7,Sweden,108.0,56.0,46.3,4.0,Sweden vs Switzerland
7586,Sweden,Switzerland,Marcus Berg,"[104.0, 41.0]",0.13240822,Blocked,"[108.0, 42.0]",Normal,Open Play,7,Sweden,104.0,41.0,42.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Albin Ekdal,"[101.0, 41.0]",0.06509467,Off T,"[120.0, 37.4, 4.5]",Volley,Open Play,8,Sweden,101.0,41.0,37.4,4.5,Sweden vs Switzerland
7586,Sweden,Switzerland,Mikael Lustig,"[93.0, 50.0]",0.020048771,Wayward,"[96.0, 18.0]",Volley,Open Play,13,Sweden,93.0,50.0,18.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Steven Zuber,"[112.0, 51.0]",0.057390075,Off T,"[120.0, 42.6, 3.5]",Normal,Open Play,23,Switzerland,112.0,51.0,42.6,3.5,Sweden vs Switzerland
7586,Sweden,Switzerland,Marcus Berg,"[108.0, 49.0]",0.076549776,Saved,"[117.0, 37.4, 0.3]",Half Volley,Open Play,27,Sweden,108.0,49.0,37.4,0.3,Sweden vs Switzerland
7586,Sweden,Switzerland,Granit Xhaka,"[81.0, 48.0]",0.006197928,Off T,"[120.0, 44.4, 3.7]",Normal,Open Play,33,Switzerland,81.0,48.0,44.4,3.7,Sweden vs Switzerland
7586,Sweden,Switzerland,Xherdan Shaqiri,"[98.0, 60.0]",0.008389957,Blocked,"[102.0, 53.0]",Normal,Open Play,35,Switzerland,98.0,60.0,53.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Blerim Džemaili,"[104.0, 31.0]",0.059255723,Off T,"[120.0, 43.0, 3.8]",Normal,Open Play,37,Switzerland,104.0,31.0,43.0,3.8,Sweden vs Switzerland
7586,Sweden,Switzerland,Emil Peter Forsberg,"[90.0, 51.0]",0.02941522,Blocked,"[102.0, 50.0]",Normal,Free Kick,39,Sweden,90.0,51.0,50.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Albin Ekdal,"[113.0, 33.0]",0.16979344,Off T,"[120.0, 38.5, 4.3]",Volley,Open Play,40,Sweden,113.0,33.0,38.5,4.3,Sweden vs Switzerland
7586,Sweden,Switzerland,Ola Toivonen,"[109.0, 47.0]",0.126767,Off T,"[120.0, 42.8, 4.6]",Half Volley,Open Play,48,Sweden,109.0,47.0,42.8,4.6,Sweden vs Switzerland
7586,Sweden,Switzerland,Ricardo Iván Rodríguez Araya,"[93.0, 26.0]",0.017152697,Blocked,"[96.0, 26.0]",Normal,Open Play,52,Switzerland,93.0,26.0,26.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Emil Peter Forsberg,"[104.0, 16.0]",0.008370536,Blocked,"[109.0, 26.0]",Normal,Free Kick,63,Sweden,104.0,16.0,26.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Emil Peter Forsberg,"[101.0, 42.0]",0.0959111,Goal,"[120.0, 37.6, 2.2]",Normal,Open Play,65,Sweden,101.0,42.0,37.6,2.2,Sweden vs Switzerland
7586,Sweden,Switzerland,Albin Ekdal,"[93.0, 49.0]",0.026191495,Off T,"[120.0, 41.7, 4.9]",Normal,Open Play,68,Sweden,93.0,49.0,41.7,4.9,Sweden vs Switzerland
7586,Sweden,Switzerland,Ricardo Iván Rodríguez Araya,"[93.0, 21.0]",0.009722147,Saved,"[117.0, 36.8, 0.3]",Normal,Open Play,68,Switzerland,93.0,21.0,36.8,0.3,Sweden vs Switzerland
7586,Sweden,Switzerland,Xherdan Shaqiri,"[104.0, 58.0]",0.025396068,Blocked,"[105.0, 54.0]",Normal,Open Play,70,Switzerland,104.0,58.0,54.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Granit Xhaka,"[88.0, 33.0]",0.019179972,Blocked,"[93.0, 34.0]",Normal,Open Play,71,Switzerland,88.0,33.0,34.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Xherdan Shaqiri,"[95.0, 52.0]",0.01532167,Blocked,"[96.0, 50.0]",Normal,Open Play,77,Switzerland,95.0,52.0,50.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Michael Lang,"[112.0, 53.0]",0.054058094,Blocked,"[112.0, 52.0]",Half Volley,Open Play,78,Switzerland,112.0,53.0,52.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Breel-Donald Embolo,"[113.0, 36.0]",0.07843667,Blocked,"[117.0, 36.0]",Normal,Open Play,78,Switzerland,113.0,36.0,36.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Ricardo Iván Rodríguez Araya,"[100.0, 31.0]",0.040360313,Blocked,"[106.0, 38.0]",Normal,Open Play,85,Switzerland,100.0,31.0,38.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Josip Drmic,"[101.0, 38.0]",0.057245187,Blocked,"[105.0, 38.0]",Half Volley,Open Play,85,Switzerland,101.0,38.0,38.0,,Sweden vs Switzerland
7586,Sweden,Switzerland,Haris Seferović,"[112.0, 30.0]",0.05994916,Saved,"[118.0, 36.6, 0.3]",Normal,Open Play,90,Switzerland,112.0,30.0,36.6,0.3,Sweden vs Switzerland
7586,Sweden,Switzerland,Ola Toivonen,"[102.0, 38.0]",0.10691146,Saved,"[120.0, 43.0, 1.7]",Normal,Free Kick,96,Sweden,102.0,38.0,43.0,1.7,Sweden vs Switzerland
7557,Iran,Portugal,Cristiano Ronaldo dos Santos Aveiro,"[112.0, 27.0]",0.08121445,Saved,"[119.0, 37.0, 0.4]",Normal,Open Play,2,Portugal,112.0,27.0,37.0,0.4,Iran vs Portugal
7557,Iran,Portugal,Vahid Amiri,"[101.0, 29.0]",0.037193935,Off T,"[120.0, 32.1, 0.3]",Normal,Open Play,6,Iran,101.0,29.0,32.1,0.3,Iran vs Portugal
7557,Iran,Portugal,João Mário Naval da Costa Eduardo,"[102.0, 35.0]",0.1189627,Off T,"[120.0, 39.5, 3.8]",Half Volley,Open Play,8,Portugal,102.0,35.0,39.5,3.8,Iran vs Portugal
7557,Iran,Portugal,Cristiano Ronaldo dos Santos Aveiro,"[95.0, 55.0]",0.040589333,Blocked,"[105.0, 53.0]",Normal,Free Kick,15,Portugal,95.0,55.0,53.0,,Iran vs Portugal
7557,Iran,Portugal,José Miguel da Rocha Fonte,"[100.0, 39.0]",0.07572546,Blocked,"[109.0, 41.0]",Volley,Open Play,16,Portugal,100.0,39.0,41.0,,Iran vs Portugal
7557,Iran,Portugal,Kléper Laveran Lima Ferreira,"[114.0, 35.0]",0.10350718,Off T,"[120.0, 33.3, 0.2]",Normal,Open Play,17,Portugal,114.0,35.0,33.3,0.2,Iran vs Portugal
7557,Iran,Portugal,André Miguel Valente Silva,"[103.0, 34.0]",0.09211938,Wayward,"[118.0, 33.0]",Normal,Open Play,18,Portugal,103.0,34.0,33.0,,Iran vs Portugal
7557,Iran,Portugal,Ramin Rezaeian,"[93.0, 23.0]",0.00943477,Off T,"[119.0, 35.4, 3.1]",Normal,Free Kick,21,Iran,93.0,23.0,35.4,3.1,Iran vs Portugal
7557,Iran,Portugal,José Miguel da Rocha Fonte,"[117.0, 50.0]",0.047731504,Wayward,"[120.0, 50.0]",Normal,Open Play,29,Portugal,117.0,50.0,50.0,,Iran vs Portugal
7557,Iran,Portugal,Saeid Ezatolahi Afagh,"[109.0, 47.0]",0.16871624,Saved,"[119.0, 39.1, 1.2]",Normal,Open Play,33,Iran,109.0,47.0,39.1,1.2,Iran vs Portugal
7557,Iran,Portugal,Cristiano Ronaldo dos Santos Aveiro,"[83.0, 34.0]",0.0063647768,Saved,"[119.0, 38.7, 1.9]",Normal,Open Play,39,Portugal,83.0,34.0,38.7,1.9,Iran vs Portugal
7557,Iran,Portugal,Ricardo Andrade Quaresma Bernardo,"[112.0, 55.0]",0.0343897,Off T,"[120.0, 35.2, 3.9]",Half Volley,Open Play,40,Portugal,112.0,55.0,35.2,3.9,Iran vs Portugal
7557,Iran,Portugal,Ricardo Andrade Quaresma Bernardo,"[102.0, 58.0]",0.019847075,Goal,"[120.0, 36.2, 1.7]",Normal,Open Play,44,Portugal,102.0,58.0,36.2,1.7,Iran vs Portugal
7557,Iran,Portugal,Cristiano Ronaldo dos Santos Aveiro,"[108.0, 40.0]",0.7835,Saved,"[119.0, 42.4, 0.9]",Normal,Penalty,52,Portugal,108.0,40.0,42.4,0.9,Iran vs Portugal
7557,Iran,Portugal,Sardar Azmoun,"[111.0, 36.0]",0.13161746,Wayward,"[109.0, 18.0]",Normal,Open Play,57,Iran,111.0,36.0,18.0,,Iran vs Portugal
7557,Iran,Portugal,Raphaël Adelino José Guerreiro,"[93.0, 30.0]",0.03069333,Blocked,"[104.0, 36.0]",Normal,Open Play,61,Portugal,93.0,30.0,36.0,,Iran vs Portugal
7557,Iran,Portugal,Cristiano Ronaldo dos Santos Aveiro,"[97.0, 35.0]",0.035576884,Off T,"[120.0, 46.9, 0.1]",Normal,Open Play,65,Portugal,97.0,35.0,46.9,0.1,Iran vs Portugal
7557,Iran,Portugal,Adrien Sebastian Perruchet Silva,"[96.0, 24.0]",0.022153322,Off T,"[120.0, 45.6, 3.8]",Normal,Open Play,70,Portugal,96.0,24.0,45.6,3.8,Iran vs Portugal
7557,Iran,Portugal,Saman Ghoddos,"[98.0, 38.0]",0.069136985,Off T,"[120.0, 34.8, 0.2]",Normal,Open Play,71,Iran,98.0,38.0,34.8,0.2,Iran vs Portugal
7557,Iran,Portugal,André Miguel Valente Silva,"[95.0, 51.0]",0.03004273,Off T,"[120.0, 41.3, 3.8]",Normal,Open Play,76,Portugal,95.0,51.0,41.3,3.8,Iran vs Portugal
7557,Iran,Portugal,Sardar Azmoun,"[113.0, 32.0]",0.08758336,Blocked,"[113.0, 33.0]",Normal,Open Play,88,Iran,113.0,32.0,33.0,,Iran vs Portugal
7557,Iran,Portugal,Karim Ansarifard,"[109.0, 41.0]",0.7835,Goal,"[120.0, 42.6, 2.5]",Normal,Penalty,92,Iran,109.0,41.0,42.6,2.5,Iran vs Portugal
7557,Iran,Portugal,Saman Ghoddos,"[97.0, 45.0]",0.038286034,Blocked,"[101.0, 45.0]",Normal,Open Play,93,Iran,97.0,45.0,45.0,,Iran vs Portugal
7557,Iran,Portugal,Mehdi Taremi,"[113.0, 33.0]",0.25150082,Off T,"[120.0, 35.2, 1.6]",Normal,Open Play,93,Iran,113.0,33.0,35.2,1.6,Iran vs Portugal
7542,Portugal,Morocco,Khalid Boutaïb,"[109.0, 30.0]",0.077987716,Off T,"[120.0, 37.4, 3.4]",Normal,Open Play,1,Morocco,109.0,30.0,37.4,3.4,Portugal vs Morocco
7542,Portugal,Morocco,Raphaël Adelino José Guerreiro,"[91.0, 39.0]",0.022848671,Blocked,"[109.0, 39.0]",Volley,Open Play,3,Portugal,91.0,39.0,39.0,,Portugal vs Morocco
7542,Portugal,Morocco,Cristiano Ronaldo dos Santos Aveiro,"[115.0, 41.0]",0.18227948,Goal,"[120.0, 41.7, 2.4]",Normal,Open Play,3,Portugal,115.0,41.0,41.7,2.4,Portugal vs Morocco
7542,Portugal,Morocco,Cristiano Ronaldo dos Santos Aveiro,"[108.0, 56.0]",0.04095015,Off T,"[120.0, 35.4, 0.2]",Normal,Open Play,8,Portugal,108.0,56.0,35.4,0.2,Portugal vs Morocco
7542,Portugal,Morocco,Medhi Amine El Mouttaqi Benatia,"[114.0, 33.0]",0.08036203,Saved,"[120.0, 36.6, 0.2]",Normal,Open Play,10,Morocco,114.0,33.0,36.6,0.2,Portugal vs Morocco
7542,Portugal,Morocco,Manuel Marouan da Costa Trinidade,"[109.0, 45.0]",0.0881195,Off T,"[119.0, 47.3, 0.2]",Normal,Open Play,13,Morocco,109.0,45.0,47.3,0.2,Portugal vs Morocco
7542,Portugal,Morocco,Hakim Ziyech,"[109.0, 26.0]",0.05608462,Blocked,"[113.0, 30.0]",Normal,Open Play,17,Morocco,109.0,26.0,30.0,,Portugal vs Morocco
7542,Portugal,Morocco,Hakim Ziyech,"[92.0, 25.0]",0.013198647,Saved,"[119.0, 40.5, 0.3]",Normal,Open Play,22,Morocco,92.0,25.0,40.5,0.3,Portugal vs Morocco
7542,Portugal,Morocco,Khalid Boutaïb,"[108.0, 44.0]",0.22690645,Wayward,"[113.0, 40.0]",Normal,Open Play,29,Morocco,108.0,44.0,40.0,,Portugal vs Morocco
7542,Portugal,Morocco,Cristiano Ronaldo dos Santos Aveiro,"[100.0, 34.0]",0.082563296,Blocked,"[108.0, 35.0]",Normal,Free Kick,31,Portugal,100.0,34.0,35.0,,Portugal vs Morocco
7542,Portugal,Morocco,Karim El Ahmadi Al Aroos,"[87.0, 28.0]",0.0058760555,Off T,"[120.0, 40.1, 5.7]",Normal,Open Play,33,Morocco,87.0,28.0,40.1,5.7,Portugal vs Morocco
7542,Portugal,Morocco,Gonçalo Manuel Ganchinho Guedes,"[109.0, 34.0]",0.20104031,Saved,"[117.0, 42.2, 1.8]",Volley,Open Play,38,Portugal,109.0,34.0,42.2,1.8,Portugal vs Morocco
7542,Portugal,Morocco,Younès Belhanda,"[112.0, 41.0]",0.117750056,Off T,"[120.0, 33.5, 0.4]",Normal,Open Play,46,Morocco,112.0,41.0,33.5,0.4,Portugal vs Morocco
7542,Portugal,Morocco,José Miguel da Rocha Fonte,"[111.0, 42.0]",0.081678025,Off T,"[119.0, 46.7, 0.5]",Normal,Open Play,47,Portugal,111.0,42.0,46.7,0.5,Portugal vs Morocco
7542,Portugal,Morocco,Gonçalo Manuel Ganchinho Guedes,"[107.0, 31.0]",0.069918275,Wayward,"[105.0, 50.0]",Normal,Open Play,50,Portugal,107.0,31.0,50.0,,Portugal vs Morocco
7542,Portugal,Morocco,Cristiano Ronaldo dos Santos Aveiro,"[103.0, 53.0]",0.05287904,Off T,"[120.0, 40.9, 6.5]",Normal,Open Play,50,Portugal,103.0,53.0,40.9,6.5,Portugal vs Morocco
7542,Portugal,Morocco,Younès Belhanda,"[105.0, 57.0]",0.041491136,Saved,"[120.0, 41.7, 2.3]",Normal,Open Play,54,Morocco,105.0,57.0,41.7,2.3,Portugal vs Morocco
